Tue Oct 26 10:39:31 2021 +0300,e506794,I added a guard
Tue Oct 26 09:25:54 2021 +0300,e522885,Merge branch 'develop'
Tue Oct 26 09:21:59 2021 +0300,e522885,CT, RT fix
Mon Oct 25 16:55:36 2021 +0300,e513645,LaborRulesRosteringRestDays and LeaveTypes KT related clean
Mon Oct 25 16:55:16 2021 +0300,e506794,.
Mon Oct 25 16:46:59 2021 +0300,e506794,I adjusted the infos
Mon Oct 25 15:35:56 2021 +0300,e501566,fix null exceptions
Mon Oct 25 13:38:11 2021 +0300,e513645,Metadata revert
Mon Oct 25 13:36:35 2021 +0300,e513645,Festivita and LaborRulesRostering KT related changes
Mon Oct 25 13:34:53 2021 +0300,e506794,I adjusted the infos
Mon Oct 25 13:23:00 2021 +0300,e506794,I added info statements
Mon Oct 25 12:51:51 2021 +0300,e526230,added the fix for the Hotfix
Mon Oct 25 08:59:09 2021 +0200,e515795,Pull request #1076,2022.r1.t1/feature/sopre 30696 helen sap export limits and cleanup
Fri Oct 22 17:31:25 2021 +0300,e522885,partial implementation
Fri Oct 22 13:58:43 2021 +0200,u210645,SOPRE-30582
Fri Oct 22 10:10:39 2021 +0300,e513645,Employee and ExtraWorkCosts KT related cleanup
Fri Oct 22 09:14:11 2021 +0300,e506794,I reverted the code for the devscript
Fri Oct 22 09:07:38 2021 +0300,e515795,Deleted old unused ArchiveParameter dialog
Fri Oct 22 08:56:49 2021 +0300,e526230,Merge branch '2022.r1.t1/30744-fix-maria'
Thu Oct 21 17:48:14 2021 +0300,e513645,CrewType KT related cleanup
Thu Oct 21 16:58:48 2021 +0300,e526230,adjustments
Thu Oct 21 16:58:20 2021 +0300,e515795,TimeTrainManagerBonus fix on OnCreate
Thu Oct 21 16:02:06 2021 +0300,e513645,CrewDiagramDurationSafetyFactor KT related cleanup
Thu Oct 21 15:25:36 2021 +0300,e522885,Merge branch 'develop'
Thu Oct 21 14:45:32 2021 +0300,e515795,Opening the new dialog with menu Parameter archive
Thu Oct 21 14:05:09 2021 +0300,e515795,Merge branch '2022.r1.t1/feature/sopre-30696-helen-sap-export-limits'
Thu Oct 21 12:31:24 2021 +0200,e524070,Pull request #1070,Deleting corrupted dialog
Thu Oct 21 11:41:45 2021 +0300,e524070,Deleting corrupted dialog
Thu Oct 21 11:24:27 2021 +0300,e526230,adjustments
Thu Oct 21 10:22:16 2021 +0200,e525732,Pull request #994,SOPRE-27288
Thu Oct 21 11:01:49 2021 +0300,e524070,Merge branch 'develop'
Thu Oct 21 10:28:27 2021 +0300,e515795,Refactor,calculation differentPaidTime only in designer
Thu Oct 21 09:51:53 2021 +0300,e515795,Added comments
Wed Oct 20 17:47:44 2021 +0300,e515795,Added deletion confirmation box
Wed Oct 20 17:03:32 2021 +0300,e526230,revert fix
Wed Oct 20 16:50:44 2021 +0300,e526230,revert
